,Unnamed: 0,time,shoulder_qpos,shoulder_qvel,shoulder_effort,elbow_qpos,elbow_qvel,elbow_effort
6244,6244,77.41017484664917,-0.1045608520507812,1.6843122243881226,-0.0857681408524513,-0.2307118773460388,0.3518019318580627,0.004388487432152
6245,6245,77.42177104949951,-0.0712051391601562,1.6772983074188232,-0.0960080698132515,-0.2275117635726928,0.3248538374900818,0.0181404706090688
6246,6246,77.43373131752014,-0.0563392639160156,1.6353473663330078,-0.0458546355366706,-0.2195135653018951,0.4093755781650543,8.056173101067543e-05
6247,6247,77.44557690620422,-0.0381088256835937,1.626015305519104,-0.0530362501740455,-0.2152040898799896,0.4512170851230621,0.0036124349571764
6248,6248,77.45717763900757,-0.0216560363769531,1.6478986740112305,-0.0815228000283241,-0.2106062471866607,0.4988639056682586,-0.0204180721193552
6249,6249,77.4687089920044,-0.0055236816406214,1.609361171722412,-0.0613913312554359,-0.2058005034923553,0.4685373902320862,0.0085399504750967
6250,6250,77.4805953502655,0.0103836059570276,1.5757321119308472,-0.051996037364006,-0.200855404138565,0.5449399948120117,-0.0315018519759178
6251,6251,77.49205279350281,0.0414123535156285,1.527962327003479,-0.0615853704512119,-0.188613623380661,0.584923267364502,-0.0219993833452463
6252,6252,77.50335597991943,0.0561993757830983,1.4698302745819092,-0.054862555116415,-0.1822054386138916,0.6624296307563782,-0.0386553034186363
6253,6253,77.514475107193,0.0705578962909108,1.401785135269165,-0.0520381517708301,-0.1762464344501495,0.6731237769126892,-0.0281431321054697
6254,6254,77.5262713432312,0.0829976240741139,1.3337125778198242,-0.0351617485284805,-0.168605238199234,0.6916388869285583,-0.0230549816042184
6255,6255,77.53728008270264,0.0968144575702112,1.366420030593872,-0.050937570631504,-0.1614853888750076,0.6958962082862854,-0.0415790602564811
6256,6256,77.54743218421936,0.1110890547381799,1.2491416931152344,-0.0320306792855262,-0.1541810184717178,0.759961724281311,-0.0348011180758476
6257,6257,77.55963635444641,0.1236928145038049,1.2489835023880005,-0.0299784168601036,-0.1465625166893014,0.7323663234710693,-0.0464314743876457
6258,6258,77.57144832611084,0.1469472090350585,1.1407623291015625,-0.0171683356165885,-0.1304972916841507,0.8320494890213013,-0.0737904533743858
6259,6259,77.58201050758362,0.1577923933612268,1.0712733268737793,-0.0129730626940727,-0.1224157065153122,0.7705265879631042,-0.0348084196448326
6260,6260,77.5943250656128,0.1679013411151366,0.9864174127578736,0.0049851462244987,-0.113750621676445,0.865734875202179,-0.0807196423411369
6261,6261,77.60597109794617,0.1784299055682581,0.9402255415916444,-0.0037214532494544,-0.1054876893758773,0.8660979866981506,-0.0586146637797355
