,time,shoulder_qpos,shoulder_qvel,shoulder_effort,elbow_qpos,elbow_qvel,elbow_effort
3308,4.888058423995972,-0.0017795562744140625,0.0048458334058523,0.0956882387399673,-7.357820868492126e-05,-0.0211298614740371,0.0354389324784278
3309,4.899136304855347,-0.0014209747314453125,0.050352107733488,0.0896525755524635,-3.0156224966049194e-05,0.0049177687615156,0.02625616453588
3310,4.910886287689209,-0.0011205673217773438,0.0372289195656776,0.0765972435474395,-8.79727303981781e-05,-0.0074012307450175,0.0350130945444107
3311,4.922516345977783,-0.0006351470947265625,0.0210273973643779,0.0820453837513923,-5.5108219385147095e-05,-0.0099282478913664,0.0252930093556642
3312,4.934275627136231,-0.000507354736328125,-0.0038375277072191,0.0913324579596519,4.742667078971863e-05,0.0233382787555456,0.0201799552887678
3313,4.944375038146973,-0.0003166198730459868,0.0105073265731334,0.0926524773240089,-3.567337989807129e-05,0.0002718660980463,0.0237925369292497
3314,4.956259727478027,-0.000102996826171875,0.0372695215046405,0.0801770985126495,-1.991167664527893e-05,0.0268373936414718,0.0259553659707307
3315,4.968026161193848,-9.822845458895557e-05,0.0236567799001932,0.0848494470119476,-2.0403414964675903e-05,-0.0094146346673369,0.0307644922286272
3316,4.979998350143433,1.811981201171875e-05,0.0109577011317014,0.0863879919052124,5.204230546951294e-05,0.0299746375530958,0.0207632984966039
3317,4.991478443145752,0.0,-0.0176590606570243,0.100278839468956,0.0,-0.0065409927628934,0.0233266707509756
3318,0.0040147304534912,-3.125633716583252,-0.0158960111439228,0.053919218480587,2.131065052245752,0.0271469708532094,0.1134071722626686
3319,0.0154471397399902,-3.125671863555908,-0.0136054903268814,0.0455078110098838,2.130970638488428,0.0131033565849065,0.116678275167942
3320,0.02730393409729,-3.125753879547121,0.0162788238376379,0.0501641258597373,2.130918186401024,0.0061619509942829,0.1154766455292701
3321,0.0389850139617919,-3.1259388923645037,0.0087209539487957,0.0594600662589073,2.130836170409813,-0.027293212711811,0.1174793615937233
3322,0.0517151355743408,-3.126158237457277,-0.0201786253601312,0.0921377167105674,2.1308142359005355,-0.0263779200613498,0.1215515509247779
3323,0.0633573532104492,-3.126357555389406,-0.0209008995443582,0.0936731323599815,2.1307255441891098,-0.036313634365797,0.1255235970020294
